"PITTagID","FishGutID","TripID","Region","Reach","RiverMile","Date","Time","Site","FishSpeciesID","ForkLength","Weight","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"000.20130917DA","2013-09-17_19:58:00","GC20130912","GrandCanyon","CRGrandCanyon",39.45,"09/17/2013","19:58:00","388","RBT",186,69,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917EA","2013-09-17_20:08:00","GC20130912","GrandCanyon","CRGrandCanyon",39.33,"09/17/2013","20:08:00","964","RBT",306,256,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917FA","2013-09-17_20:13:00","GC20130912","GrandCanyon","CRGrandCanyon",39.33,"09/17/2013","20:13:00","964","RBT",277,198,0,0,,"RayC","04/10/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917GA","2013-09-17_20:32:00","GC20130912","GrandCanyon","CRGrandCanyon",39.60,"09/17/2013","20:32:00","389","RBT",145,38,0,0,,"RayC","04/11/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917HA","2013-09-17_20:34:00","GC20130912","GrandCanyon","CRGrandCanyon",39.60,"09/17/2013","20:34:00","389","RBT",120,16.1,0,0,,"RayC","04/10/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917IA","2013-09-17_23:21:00","GC20130912","GrandCanyon","CRGrandCanyon",40.63,"09/17/2013","23:21:00","973","RBT",303,206,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130917JA","2013-09-17_23:24:00","GC20130912","GrandCanyon","CRGrandCanyon",40.63,"09/17/2013","23:24:00","973","RBT",267,186,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918AA","2013-09-18_20:57:00","GC20130912","GrandCanyon","CRGrandCanyon",60.24,"09/18/2013","20:57:00","537","RBT",292,260,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918BA","2013-09-18_20:58:00","GC20130912","GrandCanyon","CRGrandCanyon",60.24,"09/18/2013","20:58:00","537","RBT",298,295,0,0,,"RayC","04/10/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918CA","2013-09-18_21:00:00","GC20130912","GrandCanyon","CRGrandCanyon",60.24,"09/18/2013","21:00:00","537","RBT",270,190,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918DA","2013-09-18_21:10:00","GC20130912","GrandCanyon","CRGrandCanyon",60.24,"09/18/2013","21:10:00","537","RBT",330,372,0,0,,"RayC","04/13/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918EA","2013-09-18_21:13:00","GC20130912","GrandCanyon","CRGrandCanyon",60.24,"09/18/2013","21:13:00","537","RBT",208,989,0,0,,"RayC","04/10/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918FA","2013-09-18_21:29:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/18/2013","21:29:00","538","RBT",310,272,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918GA","2013-09-18_21:40:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/18/2013","21:40:00","538","RBT",152,40,0,0,,"RayC","04/10/2014",0.33,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918HA","2013-09-18_22:33:00","GC20130912","GrandCanyon","CRGrandCanyon",60.47,"09/18/2013","22:33:00","539","RBT",150,44,0,0,,"RayC","04/10/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918IA","2013-09-18_22:42:00","GC20130912","GrandCanyon","CRGrandCanyon",60.61,"09/18/2013","22:42:00","1117","RBT",345,428,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130918JA","2013-09-18_22:58:00","GC20130912","GrandCanyon","CRGrandCanyon",60.73,"09/18/2013","22:58:00","541","RBT",302,305,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919AA","2013-09-19_20:13:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/19/2013","20:13:00","538","RBT",278,220,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919BA","2013-09-19_20:14:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/19/2013","20:14:00","538","RBT",263,189,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919CA","2013-09-19_20:15:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/19/2013","20:15:00","538","RBT",294,267,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919DA","2013-09-19_20:16:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/19/2013","20:16:00","538","RBT",307,303,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919EA","2013-09-19_20:17:00","GC20130912","GrandCanyon","CRGrandCanyon",60.63,"09/19/2013","20:17:00","538","RBT",239,156,0,0,,"RayC","04/04/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919FA","2013-09-19_20:30:00","GC20130912","GrandCanyon","CRGrandCanyon",60.36,"09/19/2013","20:30:00","538","RBT",202,82,0,0,,"RayC","04/10/2014",0.42,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130919GA","2013-09-19_21:09:00","GC20130912","GrandCanyon","CRGrandCanyon",60.75,"09/19/2013","21:09:00","1118","RBT",133,20.7,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925AA","2013-09-25_19:35:00","GC20130912","GrandCanyon","CRGrandCanyon",63.46,"09/25/2013","19:35:00","561","RBT",269,192,0,0,,"RayC","04/04/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925BA","2013-09-25_19:45:00","GC20130912","GrandCanyon","CRGrandCanyon",63.46,"09/25/2013","19:45:00","561","RBT",261,167,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925CA","2013-09-25_19:51:00","GC20130912","GrandCanyon","CRGrandCanyon",63.44,"09/25/2013","19:51:00","1138","RBT",288,204,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925DA","2013-09-25_19:56:00","GC20130912","GrandCanyon","CRGrandCanyon",63.44,"09/25/2013","19:56:00","1138","RBT",206,80,0,0,,"RayC","04/24/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925EA","2013-09-25_20:08:00","GC20130912","GrandCanyon","CRGrandCanyon",63.58,"09/25/2013","20:08:00","1139","RBT",308,284,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925FA","2013-09-25_20:23:00","GC20130912","GrandCanyon","CRGrandCanyon",63.72,"09/25/2013","20:23:00","1140","RBT",194,68,0,0,,"RayC","04/13/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925GA","2013-09-25_21:15:00","GC20130912","GrandCanyon","CRGrandCanyon",63.72,"09/25/2013","21:15:00","563","RBT",265,182,0,0,,"RayC","04/10/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925HA","2013-09-25_21:17:00","GC20130912","GrandCanyon","CRGrandCanyon",63.72,"09/25/2013","21:17:00","563","RBT",387,657,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130925IA","2013-09-25_21:26:00","GC20130912","GrandCanyon","CRGrandCanyon",63.72,"09/25/2013","21:26:00","563","RBT",262,179,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926AA","2013-09-26_19:57:00","GC20130912","GrandCanyon","CRGrandCanyon",64.86,"09/26/2013","19:57:00","1148","RBT",237,133,0,0,,"RayC","04/11/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926BA","2013-09-26_20:00:00","GC20130912","GrandCanyon","CRGrandCanyon",64.86,"09/26/2013","20:00:00","1148","RBT",279,159,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926CA","2013-09-26_20:10:00","GC20130912","GrandCanyon","CRGrandCanyon",64.71,"09/26/2013","20:10:00","1147","RBT",233,135,0,0,,"RayC","04/16/2013",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926DA","2013-09-26_20:15:00","GC20130912","GrandCanyon","CRGrandCanyon",64.71,"09/26/2013","20:15:00","1147","RBT",264,152,0,0,,"RayC","04/11/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926EA","2013-09-26_20:19:00","GC20130912","GrandCanyon","CRGrandCanyon",64.71,"09/26/2013","20:19:00","571","RBT",330,291,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926FA","2013-09-26_21:06:00","GC20130912","GrandCanyon","CRGrandCanyon",64.21,"09/26/2013","21:06:00","567","RBT",345,246,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926GA","2013-09-26_21:11:00","GC20130912","GrandCanyon","CRGrandCanyon",64.21,"09/26/2013","21:11:00","567","RBT",319,339,0,0,,"RayC","04/16/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20130926HA","2013-09-26_21:19:00","GC20130912","GrandCanyon","CRGrandCanyon",64.32,"09/26/2013","21:19:00","568","RBT",274,213,0,0,,"RayC","04/13/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109AA","2014-01-09_19:06:00","GC20140109","GrandCanyon","CRLeesFerry",-4.45,"01/09/2014","19:06:00","660","RBT",310,253,0,0,,"RayC","04/24/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109BA","2014-01-09_19:36:00","GC20140109","GrandCanyon","CRLeesFerry",-4.15,"01/09/2014","19:36:00","662","RBT",232,125,0,0,,"RayC","04/24/2014",0.17,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109CA","2014-01-09_19:39:43","GC20140109","GrandCanyon","CRLeesFerry",-4.15,"01/09/2014","19:39:43","662","BNT",362,519,0,0,"GoodenoughD","DaubertM","03/16/2018",0.13,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109DA","2014-01-09_19:53:36","GC20140109","GrandCanyon","CRLeesFerry",-4.31,"01/09/2014","19:53:36","661","BNT",303,297,0,0,"GoodenoughD","HendrixB","03/18/2018",0.12,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109EA","2014-01-09_20:04:00","GC20140109","GrandCanyon","CRLeesFerry",-4.30,"01/09/2014","20:04:00","84","RBT",172,49,0,0,,"RayC","04/24/2014",0.42,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109FA","2014-01-09_20:07:00","GC20140109","GrandCanyon","CRLeesFerry",-4.30,"01/09/2014","20:07:00","84","RBT",88,8.8,0,0,,"RayC","04/24/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109GA","2014-01-09_20:11:00","GC20140109","GrandCanyon","CRLeesFerry",-4.46,"01/09/2014","20:11:00","83","RBT",232,133,0,0,,"RayC","04/24/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109HA","2014-01-09_20:16:00","GC20140109","GrandCanyon","CRLeesFerry",-4.02,"01/09/2014","20:16:00","663","RBT",331,321,0,0,,"RayC","04/24/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109IA","2014-01-09_20:18:23","GC20140109","GrandCanyon","CRLeesFerry",-4.02,"01/09/2014","20:18:23","663","BNT",460,1293,0,0,"GoodenoughD","DaubertM","03/18/2018",0.08,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109JA","2014-01-09_20:20:00","GC20140109","GrandCanyon","CRLeesFerry",-4.02,"01/09/2014","20:20:00","663","RBT",266,182,0,0,,"RayC","04/24/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109KA","2014-01-09_20:42:11","GC20140109","GrandCanyon","CRLeesFerry",-4.15,"01/09/2014","20:42:11","85","BNT",463,1056,0,0,"GoodenoughD","HendrixB","03/06/2018",0.55,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109LA","2014-01-09_21:08:27","GC20140109","GrandCanyon","CRLeesFerry",-4.06,"01/09/2014","21:08:27","664","BNT",335,411,0,0,"GoodenoughD","HendrixB","03/18/2018",0.12,0,,"GoodenoughD"," PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140109MA","2014-01-09_21:26:00","GC20140109","GrandCanyon","CRLeesFerry",-3.75,"01/09/2014","21:26:00","88","RBT",135,25.1,0,0,,"RayC","04/24/2014",0.08,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140110AA","2014-01-10_19:45:00","GC20140109","GrandCanyon","CRLeesFerry",-4.15,"01/10/2014","19:45:00","662","RBT",241,121,0,0,,"RayC","04/24/2014",0.17,0,,,"Empty, no bugs. SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
"000.20140110BA","2014-01-10_19:47:00","GC20140109","GrandCanyon","CRLeesFerry",-4.15,"01/10/2014","19:47:00","662","RBT",339,343,0,0,,"RayC","04/24/2014",0.25,0,,,"SampleTime seconds retroactively entered for formatting purposes--it's almost certainly not :00 (2018-02-26 JDM). PIT Tag rectroactively assigned (2018-05-09 JDM)."
