"BarcodeID","TripID","Region","Reach","RiverMile","Bank","Date","Collector","Orientation","TimeElapsed","FlagStrange","FlagDelete","EntererSample","Processor","ProcessDate","ProcessTime","QAQC","Checker","EntererSpecimen","Notes"
"S05486","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05487","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05488","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05489","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05490","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05491","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05492","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05493","LF20150218","GrandCanyon","CRLeesFerry",-11.50,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05494","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05495","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05496","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05497","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05498","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05499","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05500","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05501","LF20150218","GrandCanyon","CRLeesFerry",-11.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05502","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05503","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05504","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05505","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05506","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05507","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05508","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05509","LF20150218","GrandCanyon","CRLeesFerry",-10.00,"LB","02/18/2015",,"Water",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Debris."
"S05510","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05511","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05512","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05513","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05514","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05515","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05516","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05517","LF20150218","GrandCanyon","CRLeesFerry",-9.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05518","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05519","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05520","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05521","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05522","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05523","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05524","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05525","LF20150218","GrandCanyon","CRLeesFerry",-8.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05526","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05527","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05528","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05529","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05530","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05531","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05532","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05533","LF20150218","GrandCanyon","CRLeesFerry",-7.20,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05534","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05535","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05536","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05537","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05538","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05539","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05540","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05541","LF20150218","GrandCanyon","CRLeesFerry",-6.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05542","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05543","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05544","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05545","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05546","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05547","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05548","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05549","LF20150218","GrandCanyon","CRLeesFerry",-4.90,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05550","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05551","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05552","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05553","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05554","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05555","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05556","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05557","LF20150218","GrandCanyon","CRLeesFerry",-4.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05558","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05559","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05560","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05561","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05562","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05563","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"LB","02/18/2015",,"DS",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05564","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05565","LF20150218","GrandCanyon","CRLeesFerry",-3.50,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05566","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05567","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05568","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05569","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05570","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05571","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05572","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05573","LF20150218","GrandCanyon","CRLeesFerry",-2.10,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05574","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05575","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05576","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05577","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05578","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05579","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05580","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05581","LF20150218","GrandCanyon","CRLeesFerry",-1.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05582","LF20150218","GrandCanyon","CRLeesFerry",0.00,"RB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05583","LF20150218","GrandCanyon","CRLeesFerry",0.00,"RB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05584","LF20150218","GrandCanyon","CRLeesFerry",0.00,"RB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05585","LF20150218","GrandCanyon","CRLeesFerry",0.00,"RB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05586","LF20150218","GrandCanyon","CRLeesFerry",0.00,"LB","02/18/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05587","LF20150218","GrandCanyon","CRLeesFerry",0.00,"LB","02/18/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05588","LF20150218","GrandCanyon","CRLeesFerry",0.00,"LB","02/18/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05589","LF20150218","GrandCanyon","CRLeesFerry",0.00,"LB","02/18/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05590","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05591","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05592","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05593","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05594","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05595","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05596","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05597","LF20150312","GrandCanyon","CRLeesFerry",-15.00,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05598","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05599","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05600","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"RB","03/12/2015",,"Land",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05601","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05602","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05603","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05604","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05605","LF20150312","GrandCanyon","CRLeesFerry",-13.90,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05606","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05607","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05608","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05609","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05610","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05611","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05612","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"LB","03/12/2015",,"Land",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05613","LF20150312","GrandCanyon","CRLeesFerry",-12.90,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05614","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"RB","03/12/2015",,"US",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05615","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05616","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05617","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05618","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05619","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05620","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"LB","03/12/2015",,"Land",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05621","LF20150312","GrandCanyon","CRLeesFerry",-12.00,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05622","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05623","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05624","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05625","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05626","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05627","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05628","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05629","LF20150312","GrandCanyon","CRLeesFerry",-11.50,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05630","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05631","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05632","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05633","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"RB","03/12/2015",,"Water",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Sandy."
"S05634","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"LB","03/12/2015",,"US",1,1,0,"MuehlbauerJ","GoodenoughD",,,0,,,"Debris."
"S05635","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05636","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05637","LF20150312","GrandCanyon","CRLeesFerry",-11.00,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05638","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05639","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05640","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05641","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05642","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05643","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05644","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05645","LF20150312","GrandCanyon","CRLeesFerry",-10.00,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05646","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05647","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05648","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05649","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"RB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05650","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"LB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05651","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"LB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05652","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"LB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05653","LF20150312","GrandCanyon","CRLeesFerry",-9.00,"LB","03/12/2015",,"Water",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05654","LF20150312","GrandCanyon","CRLeesFerry",-8.00,"RB","03/12/2015",,"US",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05655","LF20150312","GrandCanyon","CRLeesFerry",-8.00,"RB","03/12/2015",,"DS",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
"S05656","LF20150312","GrandCanyon","CRLeesFerry",-8.00,"RB","03/12/2015",,"Land",1,0,0,"MuehlbauerJ","GoodenoughD",,,0,,,
