SpecimenID,SampleID,SpeciesID,CPartPicked,CPartTotal,Cpt5,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,CExtra,FPartPicked,FPartTotal,Fpt5,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,FExtra,Notes,Reference,Timestamp,CSubsample,FSubsample
3256,1704,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3257,1704,GAMM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3258,1704,NEMA,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,500,,2,6,,,1,,,,1,,,,,,,,,FALSE,6/28/2018,FALSE,FALSE
3260,1704,ELML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3261,1704,HYDL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3262,1704,CHIL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,24,33.6,14.4,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3263,1704,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3264,1704,DAPH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3265,1704,CERL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3266,1704,EMPL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,275,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3267,1705,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,2,4,3,1,0,1,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3268,1705,GAMM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3269,1705,NEMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3270,1705,HYDR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3271,1705,PHYS,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3272,1705,HYDL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3273,1705,CHIL,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,1,9,2,3,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3274,1705,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3275,1706,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3276,1706,MITE,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3277,1706,GAMM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3278,1706,PHYS,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3279,1706,ELML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3280,1706,HYDL,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3281,1706,CHIL,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,4.2,52.5,4.2,2.1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3282,1706,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3283,1706,CERL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3284,1707,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,3,10,6,5,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3285,1707,NZMS,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3286,1707,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3287,1707,SIML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3288,1707,NEMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3289,1707,PHYS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3290,1707,HYDL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3291,1707,CHIL,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,0,4,24,2,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3292,1707,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3293,1708,OLIG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3294,1708,NZMS,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3295,1708,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3296,1708,SIML,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3297,1708,PLAN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3298,1708,NEMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3299,1708,HYDL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3300,1708,CHIL,1,1,0,0,0,2,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,5.4,54,8.1,13.5,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3301,1708,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3302,1708,CHIP,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3303,1708,CERL,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3304,1709,OLIG,1,1,0,0,3,4,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,400,0,11,7,4,5,1,1,0,1,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3305,1709,NZMS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3306,1709,GAMM,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3307,1709,PLAN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3308,1709,NEMA,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,400,,1,,,,1,,,,,,,,,,,,,FALSE,6/28/2018,FALSE,FALSE
3310,1709,ELML,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3311,1709,CHIL,1,1,0,3.13,4.7,6.27,10.97,15.67,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,400,0,26.8,31.27,6.7,2.23,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3312,1709,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,75,400,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3313,1709,CHIP,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3314,1710,OLIG,1,1,0,0,5,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0,23.7,34.23,18.43,2.63,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3315,1710,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3316,1710,SIML,1,1,0,0,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3317,1710,PLAN,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3318,1710,NEMA,1,1,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3319,1710,HYDL,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3320,1710,CHIL,1,1,0,20.33,16.63,5.54,9.24,9.24,3.7,9.24,11.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,8.77,70.13,105.2,61.37,17.53,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3321,1710,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3322,1710,CHIP,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3323,1710,EMPL,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3324,1710,PETL,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Originally ID'd as Pyralidae.,FALSE,,FALSE,FALSE
3325,1711,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3326,1711,NZMS,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3327,1711,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3328,1711,SIML,1,1,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3329,1711,CHIL,1,1,0,2,2,5,11,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,0,19.2,54.4,22.4,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3330,1711,COPE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3331,1711,EMPL,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,50,400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3332,1712,OLIG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,500,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3333,1712,NZMS,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3334,1712,MITE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,500,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3335,1712,PLAN,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3336,1712,NEMA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3337,1712,PHYS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3338,1712,HYDL,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,500,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3339,1712,CHIL,1,1,4,2,5,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,25,500,0,0,37.37,19.67,1.97,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3340,1712,CHIP,1,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3341,1712,EMPL,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3342,1713,NZMS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3343,1713,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3344,1713,OSTR,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3345,1713,CHIL,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,3,2,2,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3346,1714,NZMS,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3347,1714,CHIL,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,2,1,5,1,,,,,,,,,,,,FALSE,,FALSE,FALSE
3348,1715,NZMS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3349,1715,CHIL,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,2,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3350,1715,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3351,1716,SIML,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3352,1716,CHIL,1,1,,,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,4,,3,7,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3353,1716,INSM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,3,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3354,1717,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3355,1718,NOBU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,FALSE,,FALSE,FALSE
3356,1719,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3357,1719,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,2,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3358,1720,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3359,1720,SIML,1,1,,,,,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,10,21,,2,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3360,1720,HYDL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3361,1720,CHIL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3362,1721,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,5,8,,,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3363,1721,NZMS,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3364,1721,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,3,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3365,1721,GAMM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3366,1721,PHYS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,7,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3367,1721,CHIL,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3368,1722,OLIG,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,,,1,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3369,1722,MITE,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3370,1722,PHYS,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
3371,1722,CHIL,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,2,,,,,,,,,,,,,,,,FALSE,,FALSE,FALSE
